Engine speed,KMR_20_2020_10_20_Robert_Stanciu_5000_Part_1_WAVE_Solver.sum,Intake_rpm
rpm,kW,
5999.996094,31.40941048,5000
5500,34.17258835,5000
4999.995117,24.15328026,5000
4500.00293,20.77901077,5000
3999.996094,16.7434597,5000
3500,16.68333054,5000
3000,10.37082958,5000
2500.001953,8.932702065,5000
1999.999023,6.462193012,5000
1499.999023,5.253787994,5000
1000.013,3.455878019,5000
15000.00977,46.33827972,5000
14499.99023,49.32904816,5000
13999.99023,50.41244888,5000
13500,50.87371063,5000
12999.99023,49.73077011,5000
12500.00977,50.86199951,5000
12000.00977,52.76340103,5000
11500,51.86088943,5000
10999.99023,49.0145607,5000
10500,46.72861099,5000
9999.995117,45.07125854,5000
9500.008789,42.90563965,5000
8999.995117,41.64123917,5000
8499.99707,45.45742035,5000
7999.998047,44.55363083,5000
7500.007813,42.11417007,5000
6999.99707,38.87297058,5000
6500.003906,37.4031105,5000
5999.992188,35.49151993,5000
5500.007813,32.28659058,5000
5000.000977,19.0788002,5000
4499.998047,21.53495026,5000
3999.999023,20.25056076,5000
3500.004883,14.32705021,5000
3000,10.60536957,5000
2499.998047,9.32140255,5000
2000.001953,6.404003143,5000
1500.005981,5.501782894,5000
1000.004028,3.515588999,5000
14999.99023,45.98529816,5000
14500.00977,49.66012955,5000
14000.00977,51.28404999,5000
13500.00977,52.57878113,5000
13000,52.84592819,5000
12499.99023,53.59962845,5000
12000.00977,54.4495697,5000
11499.99023,52.84743881,5000
11000,49.44100952,5000
10500,46.53266907,5000
10000.00977,43.73949814,5000
9500,42.12173843,5000
8999.995117,41.28524017,5000
8499.993164,43.33412933,5000
8000,41.92911148,5000
7500.001953,37.18421936,5000
6999.998047,37.67316055,5000
6500.001953,37.94277954,5000
5999.995117,37.47291946,5000
5500.004883,35.35728073,5000
4999.993164,22.13942909,5000
4500.005859,17.19523048,5000
3999.999023,19.25307083,5000
3499.990967,13.77303982,5000
3000,10.51770973,5000
2500.003906,9.849520683,5000
1999.994995,6.203995228,5000
1499.998047,5.515332222,5000
1000.005981,3.572647095,5000
15000,49.18095016,5000
14500,51.81290817,5000
14000.00977,52.36790848,5000
13500,52.50791168,5000
13000,51.21704102,5000
12500,51.2016716,5000
12000,52.08333969,5000
11500,50.34817886,5000
11000,47.21781921,5000
10500.00977,44.13632965,5000
10000.00977,41.40626144,5000
9500.000977,37.02944946,5000
8999.993164,36.27487946,5000
8500.00293,44.97531891,5000
8000.003906,46.47777176,5000
7499.993164,45.16036987,5000
6999.990234,40.16201019,5000
6499.998047,36.73529053,5000
5999.998047,36.15399933,5000
5500.004883,35.35351944,5000
5000.00293,26.10932922,5000
4499.999023,19.36578941,5000
4000.00293,15.78971004,5000
3500.000977,13.31739998,5000
2999.993896,14.35116959,5000
2499.999023,11.62283993,5000
2000.003052,5.559971809,5000
1500.005981,5.082636833,5000
999.996521,3.070257902,5000
15000,48.3532486,5000
14500,50.94329834,5000
